%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


32522;635;610;558;767;540;531;457;343;436;11;12;17;175
32523;635;611;557;765;540;532;457;343;437;11;12;17;195
32524;634;609;557;770;540;532;457;343;438;11;12;17;215
32525;635;610;557;768;539;534;457;343;437;11;12;17;235
32526;633;611;557;769;540;533;457;343;437;11;12;17;265
32527;635;609;557;768;538;533;457;343;437;11;12;17;275
32528;634;611;557;765;537;535;457;343;437;11;12;17;305
32529;635;610;556;769;539;534;457;343;437;11;12;17;325
32530;635;611;557;771;539;534;458;343;438;11;12;17;345
32531;635;611;557;769;539;533;457;343;437;11;12;17;365
32532;635;611;557;768;542;536;457;343;437;11;12;17;385
32533;635;611;557;767;539;535;457;342;437;11;12;17;405
32534;635;610;558;771;539;536;457;343;437;11;12;17;425
32535;635;610;557;766;537;531;457;343;437;11;12;17;445
32536;635;611;558;767;539;531;457;342;437;11;12;17;465
32537;635;611;557;768;541;534;457;343;437;11;12;17;485
32538;635;611;556;768;539;534;457;342;437;11;12;17;505
32539;636;610;557;769;540;536;457;343;437;11;12;17;525
32540;635;611;557;770;541;532;457;343;437;11;12;17;545
32541;635;611;558;768;540;533;457;343;437;11;12;17;565
32542;635;610;557;768;540;534;457;343;437;11;12;17;585
32543;636;611;557;770;539;536;457;342;437;11;12;17;605
32544;636;611;556;765;537;534;457;342;437;11;12;17;635
32545;635;610;557;766;543;530;457;343;437;11;12;17;655
32546;635;610;557;768;543;534;457;343;437;11;12;17;665
32547;635;611;557;765;539;534;457;343;437;11;12;17;675
32548;636;610;557;769;539;535;457;343;438;11;12;17;695
32549;635;611;557;768;542;529;457;343;438;11;12;17;715
32550;636;610;557;768;539;532;457;343;438;11;12;17;735
32551;635;611;557;769;539;533;457;343;438;11;12;17;765
32552;635;610;557;768;539;536;457;343;438;11;12;17;775
32553;635;611;558;767;541;533;457;343;437;11;12;17;795
32554;635;611;557;769;539;534;457;343;437;11;12;17;825
32555;635;610;557;766;540;535;457;343;437;11;12;17;835
32556;635;611;557;764;540;534;457;343;437;11;12;17;855
32557;635;611;558;768;537;533;457;343;437;11;12;17;875
32558;635;610;557;769;540;533;457;343;437;11;12;17;895
32559;635;611;557;767;538;534;457;343;438;11;12;17;925
32560;635;610;557;770;543;535;457;343;437;11;12;17;935
32561;635;611;557;767;541;533;457;343;438;11;12;17;955
32562;635;611;557;771;541;532;457;343;437;11;12;17;985
32563;636;611;558;767;538;531;457;343;437;11;12;18;005
32564;635;611;558;769;537;534;457;343;437;11;12;18;015
32565;635;611;557;769;539;534;457;342;438;11;12;18;035
32566;635;611;558;765;539;535;457;343;438;11;12;18;055
32567;635;611;557;767;538;535;457;343;437;11;12;18;085
32568;635;610;557;768;538;535;457;343;437;11;12;18;105
32569;635;610;557;768;540;534;457;343;437;11;12;18;125
32570;634;611;557;769;541;535;457;343;438;11;12;18;145
32571;635;610;558;768;541;535;457;343;437;11;12;18;165
32572;635;611;557;768;542;532;457;343;437;11;12;18;185
32573;634;611;557;768;542;534;457;343;438;11;12;18;195
32574;635;611;557;767;536;535;457;343;437;11;12;18;215
32575;635;611;557;770;541;534;457;343;438;11;12;18;245
32576;634;611;557;765;539;530;457;343;438;11;12;18;255
32577;635;611;557;769;538;536;457;343;437;11;12;18;275
32578;635;611;557;770;539;533;457;343;437;11;12;18;305
32579;635;611;557;769;539;532;457;343;438;11;12;18;325
32580;635;609;557;768;539;535;457;343;437;11;12;18;345
32581;635;611;557;767;541;533;457;342;437;11;12;18;365
32582;635;611;557;765;540;534;457;343;437;11;12;18;385
32583;634;611;557;769;540;533;457;343;438;11;12;18;405
32584;635;611;555;769;541;533;457;343;438;11;12;18;415
32585;635;610;557;771;542;535;457;343;438;11;12;18;445
32586;635;611;557;769;540;535;457;342;437;11;12;18;465
32587;635;611;556;769;541;532;457;343;438;11;12;18;485
32588;636;610;556;767;542;534;457;343;437;11;12;18;495
32589;635;611;557;767;537;535;457;342;437;11;12;18;515
32590;635;611;556;770;540;536;457;343;437;11;12;18;535
32591;635;610;557;769;540;534;457;343;438;11;12;18;555
32592;635;611;558;766;539;535;457;343;438;11;12;18;575
32593;635;611;557;768;540;530;457;343;437;11;12;18;595
32594;636;611;557;768;543;533;457;343;438;11;12;18;615
32595;635;611;558;770;541;537;457;343;438;11;12;18;635
32596;635;611;557;771;537;536;457;343;437;11;12;18;655
32597;635;609;557;771;543;534;457;343;438;11;12;18;675
32598;635;611;557;768;537;534;457;343;437;11;12;18;705
32599;635;611;557;767;538;533;457;343;437;11;12;18;715
32600;635;610;557;769;539;535;457;343;438;11;12;18;735
32601;635;611;557;765;540;534;457;343;438;11;12;18;765
32602;636;611;557;769;537;534;457;343;437;11;12;18;775
32603;635;611;557;769;541;530;457;341;438;11;12;18;795
32604;635;611;557;772;540;532;457;342;438;11;12;18;825
32605;635;611;557;770;541;533;457;343;437;11;12;18;835
32606;635;610;557;767;541;533;457;342;438;11;12;18;855
32607;635;611;557;768;539;531;457;342;438;11;12;18;885
32608;635;611;557;769;540;531;457;342;437;11;12;18;905
32609;635;611;557;770;541;533;457;342;437;11;12;18;935
32610;635;611;557;768;539;534;457;342;437;11;12;18;945
32611;635;610;557;772;545;534;457;342;438;11;12;18;955
32612;636;611;557;771;539;534;457;342;438;11;12;18;985
32613;636;611;556;770;542;534;457;342;438;11;12;19;005
32614;634;611;557;767;539;535;457;342;438;11;12;19;015
32615;634;611;557;769;541;530;457;342;438;11;12;19;045
32616;634;611;557;767;539;535;457;342;438;11;12;19;055
32617;635;610;557;765;541;535;457;342;438;11;12;19;075
32618;635;611;556;769;537;536;457;343;438;11;12;19;095
32619;635;610;557;770;541;537;457;342;438;11;12;19;125
32620;635;610;557;770;538;535;457;342;437;11;12;19;135
32621;635;611;557;770;541;534;457;343;438;11;12;19;165
32622;635;611;557;767;542;537;457;342;438;11;12;19;175
32623;635;610;557;768;538;534;457;343;438;11;12;19;195
32624;635;611;557;769;541;534;457;343;438;11;12;19;225
32625;635;611;557;772;545;533;457;343;438;11;12;19;235
32626;634;610;557;768;540;532;457;343;438;11;12;19;265
32627;635;611;557;770;540;531;457;342;437;11;12;19;285
32628;635;611;557;769;538;537;457;343;438;11;12;19;295
32629;635;610;558;768;539;537;457;343;438;11;12;19;325
32630;634;611;558;767;541;531;457;343;437;11;12;19;335
32631;635;611;557;767;539;534;457;343;438;11;12;19;365
32632;635;611;557;764;539;536;457;343;438;11;12;19;385
32633;636;611;557;771;539;535;457;342;437;11;12;19;405
32634;634;610;557;769;541;530;457;343;438;11;12;19;415
32635;635;610;557;767;539;530;457;343;438;11;12;19;435
32636;636;611;557;768;539;534;457;343;438;11;12;19;465
32637;635;611;557;768;535;534;457;343;438;11;12;19;475
32638;635;611;557;771;539;534;457;342;437;11;12;19;505
32639;635;611;557;768;537;533;457;342;437;11;12;19;525
32640;635;611;557;769;539;534;457;342;437;11;12;19;545
32641;635;611;557;769;541;536;457;342;437;11;12;19;565
32642;635;611;558;767;540;532;457;342;437;11;12;19;585
32643;635;611;557;765;537;533;457;343;437;11;12;19;605
32644;635;611;557;768;538;532;457;342;437;11;12;19;615
32645;635;610;557;768;541;534;457;343;437;11;12;19;635
32646;635;611;556;770;537;531;457;342;438;11;12;19;655
32647;635;611;557;772;539;534;457;343;438;11;12;19;685
32648;635;609;557;770;539;535;458;342;438;11;12;19;695
32649;635;610;557;768;536;534;457;343;438;11;12;19;715
32650;635;610;557;768;537;532;457;341;438;11;12;19;745
32651;635;610;557;769;540;534;457;342;438;11;12;19;765
32652;635;610;557;767;539;532;458;342;438;11;12;19;775
32653;635;610;557;769;539;534;457;342;438;11;12;19;795
32654;635;610;556;768;541;532;457;342;437;11;12;19;815
32655;635;610;557;770;541;532;457;342;438;11;12;19;845
32656;635;610;557;770;540;535;457;342;438;11;12;19;865
32657;635;610;557;769;541;532;457;342;438;11;12;19;885
32658;634;610;557;766;539;536;458;343;438;11;12;19;905
32659;635;611;557;767;539;536;457;341;438;11;12;19;915
32660;635;611;557;767;538;532;457;342;437;11;12;19;945
32661;636;611;558;767;541;534;457;341;437;11;12;19;955
32662;635;611;557;765;537;536;457;342;438;11;12;19;975
32663;635;611;557;768;537;534;457;342;438;11;12;19;995
32664;635;611;557;769;540;535;457;342;437;11;12;20;015
32665;635;611;557;767;537;531;457;342;437;11;12;20;035
32666;635;611;557;765;538;535;457;342;438;11;12;20;055
32667;635;611;557;766;536;534;457;342;438;11;12;20;075
32668;635;612;557;767;539;535;457;343;438;11;12;20;105
32669;635;612;557;771;539;531;457;342;438;11;12;20;125
32670;636;611;557;767;540;535;457;342;438;11;12;20;145
32671;635;611;557;767;536;532;457;342;438;11;12;20;165
32672;635;611;557;769;539;530;457;343;438;11;12;20;195
32673;635;609;557;768;539;529;457;343;437;11;12;20;205
32674;634;610;557;765;538;534;457;342;438;11;12;20;225
32675;635;611;558;771;541;534;457;342;438;11;12;20;245
32676;635;611;557;768;542;536;457;342;438;11;12;20;265
32677;634;611;557;767;538;531;457;342;437;11;12;20;275
32678;635;611;556;767;539;536;457;342;438;11;12;20;295
32679;635;611;557;770;537;535;457;342;438;11;12;20;325
32680;635;611;557;768;536;534;457;343;438;11;12;20;345
32681;635;610;557;765;542;534;457;342;438;11;12;20;355
32682;635;611;557;765;540;534;457;342;438;11;12;20;375
32683;635;610;557;768;538;530;457;342;438;11;12;20;395
32684;635;611;557;769;540;531;457;343;438;11;12;20;415
32685;635;611;557;769;540;534;457;342;438;11;12;20;435
32686;634;609;557;767;537;532;457;342;437;11;12;20;465
32687;635;610;557;765;538;530;457;343;437;11;12;20;485
32688;636;611;557;767;541;534;458;343;438;11;12;20;505
32689;635;610;557;767;540;531;457;343;438;11;12;20;525
32690;635;611;557;768;542;534;457;343;437;11;12;20;545
32691;636;611;557;764;538;532;458;342;438;11;12;20;565
32692;635;610;557;767;540;532;457;342;438;11;12;20;585
32693;634;611;557;769;541;531;457;342;438;11;12;20;605
32694;635;610;557;770;541;532;457;342;437;11;12;20;615
32695;636;611;557;770;543;532;458;343;437;11;12;20;635
32696;635;611;557;767;539;534;457;342;438;11;12;20;655
32697;635;611;557;767;539;531;457;342;438;11;12;20;685
32698;635;610;557;768;537;530;457;344;437;11;12;20;695
32699;634;610;557;768;540;534;458;342;438;11;12;20;715
32700;635;610;557;769;539;530;457;342;438;11;12;20;745
32701;635;611;557;767;540;533;458;342;437;11;12;20;755
32702;635;610;556;767;539;531;457;343;438;11;12;20;775
32703;635;610;558;768;539;535;457;342;438;11;12;20;795
32704;635;611;556;767;538;532;457;343;437;11;12;20;815
32705;635;610;557;767;542;532;457;342;438;11;12;20;835
32706;635;611;557;767;541;532;457;342;438;11;12;20;865
32707;635;611;557;769;539;532;457;343;437;11;12;20;875
32708;635;610;557;769;537;533;457;342;437;11;12;20;895
32709;635;611;557;767;541;531;457;342;438;11;12;20;915
32710;635;611;557;766;541;532;457;343;437;11;12;20;945
32711;634;610;556;767;539;533;457;342;437;11;12;20;955
32712;635;611;557;766;539;534;457;343;438;11;12;20;985
32713;635;611;557;772;539;537;457;342;437;11;12;21;005
32714;635;610;557;769;538;534;457;342;437;11;12;21;015
32715;635;611;557;765;540;534;457;342;438;11;12;21;035
32716;635;611;557;769;542;530;457;342;438;11;12;21;065
32717;635;611;558;769;538;530;457;343;438;11;12;21;075
32718;635;611;557;766;541;534;457;342;438;11;12;21;095
32719;635;611;557;769;541;534;457;342;437;11;12;21;125
32720;635;610;557;767;537;533;457;343;438;11;12;21;135
32721;635;611;557;767;538;530;457;343;438;11;12;21;155
32722;635;611;557;765;537;531;457;343;438;11;12;21;185
32723;635;610;557;768;541;533;457;343;438;11;12;21;195
32724;635;611;557;765;543;534;457;343;438;11;12;21;225
32725;635;610;557;768;540;534;457;342;437;11;12;21;235
32726;634;611;557;769;540;532;457;342;438;11;12;21;255
32727;635;611;557;768;540;535;457;342;438;11;12;21;275
32728;635;611;557;765;543;534;457;342;437;11;12;21;305
32729;634;610;557;765;537;534;457;343;438;11;12;21;315
32730;636;611;557;767;538;531;457;343;438;11;12;21;345
32731;635;611;558;769;539;536;457;343;437;11;12;21;365
32732;635;610;557;768;542;537;457;342;438;11;12;21;375
32733;635;611;557;767;538;532;457;343;438;11;12;21;395
32734;635;610;556;768;539;534;457;343;438;11;12;21;425
32735;635;611;558;768;535;534;457;343;438;11;12;21;445
32736;635;610;557;767;525;541;461;342;437;11;12;21;465
32737;635;609;557;767;538;531;457;343;438;11;12;21;495
32738;634;610;558;765;542;536;457;343;439;11;12;21;505
32739;635;610;557;779;540;541;458;343;440;11;12;21;525
32740;635;610;557;804;545;536;457;336;447;11;12;21;545
32741;635;611;557;797;561;535;459;327;456;11;12;21;565
32742;635;611;556;797;571;531;461;324;460;11;12;21;585
32743;634;611;556;806;561;522;462;323;466;11;12;21;605
32744;634;613;555;815;559;518;461;325;468;11;12;21;625
32745;634;614;555;805;556;517;459;329;468;11;12;21;635
32746;635;615;555;785;553;520;457;331;472;11;12;21;655
32747;634;616;555;764;559;521;460;331;488;11;12;21;675
32748;634;617;555;754;582;508;462;328;514;11;12;21;705
32749;633;618;554;755;588;500;463;322;541;11;12;21;715
32750;632;620;554;751;598;487;461;323;562;11;12;21;735
32751;631;623;554;753;621;480;460;333;571;11;12;21;765
32752;631;626;554;742;645;485;466;342;563;11;12;21;775
32753;629;628;554;721;659;497;472;349;550;11;12;21;795
32754;628;629;555;703;681;503;479;350;542;11;12;21;815
32755;626;632;554;708;693;502;479;347;540;11;12;21;835
32756;625;633;555;703;681;514;473;340;539;11;12;21;865
32757;624;635;556;683;682;530;467;341;544;11;12;21;875
32758;622;637;555;651;701;520;467;349;559;11;12;21;895
32759;620;639;555;651;729;521;469;354;574;11;12;21;925
32760;619;640;556;653;719;526;468;346;578;11;12;21;935
32761;618;642;556;626;697;532;462;341;585;11;12;21;955
32762;614;644;555;593;717;518;451;345;602;11;12;21;975
32763;612;645;555;566;747;520;453;350;613;11;12;21;995
32764;609;645;555;556;762;520;463;355;614;11;12;22;025
32765;606;646;555;555;749;524;469;354;608;11;12;22;035
32766;604;647;556;522;749;520;472;357;608;11;12;22;055
32767;601;647;556;489;794;539;471;366;616;11;12;22;085
0;600;647;558;467;798;554;479;367;610;11;12;22;105
1;596;648;557;437;787;534;494;365;603;11;12;22;115
2;594;648;558;408;765;530;503;359;610;11;12;22;145
3;590;648;559;376;751;532;500;353;626;11;12;22;165
4;588;646;560;359;753;563;495;353;632;11;12;22;185
5;584;645;560;348;757;574;496;353;616;11;12;22;195
6;582;644;560;344;735;563;494;349;593;11;12;22;215
7;580;643;561;316;702;544;491;341;570;11;12;22;235
8;578;641;561;304;694;546;476;342;552;11;12;22;255
9;576;640;561;317;686;562;460;343;533;11;12;22;275
10;574;639;561;311;672;553;451;347;513;11;12;22;295
11;576;637;561;297;663;554;443;350;500;11;12;22;315
12;573;637;560;288;651;555;441;352;496;11;12;22;335
13;574;636;560;278;638;552;440;356;494;11;12;22;365
14;572;635;559;280;629;554;439;358;492;11;12;22;385
15;572;634;559;281;619;550;439;354;491;11;12;22;405
16;572;633;559;272;612;550;441;347;492;11;12;22;425
17;571;633;558;268;618;544;443;348;492;11;12;22;435
18;570;631;558;261;621;540;442;353;488;11;12;22;465
19;570;631;558;277;612;547;441;354;479;11;12;22;475
20;570;629;557;277;607;548;442;352;466;11;12;22;505
21;570;629;557;269;591;545;442;351;458;11;12;22;525
22;570;628;557;265;591;535;441;354;457;11;12;22;545
23;570;629;557;269;583;543;445;355;454;11;12;22;565
24;569;628;556;270;575;540;449;353;453;11;12;22;585
25;569;628;556;272;563;536;450;350;453;11;12;22;605
26;569;627;556;272;559;523;446;349;454;11;12;22;625
27;570;626;556;269;573;527;444;349;453;11;12;22;645
28;570;627;556;273;585;538;445;348;447;11;12;22;655
29;569;627;556;276;577;535;450;345;446;11;12;22;685
30;570;626;556;273;576;526;456;341;448;11;12;22;695
31;570;626;556;274;571;525;461;340;450;11;12;22;715
32;569;626;556;270;556;523;460;339;451;11;12;22;745
33;568;625;555;266;549;522;458;340;449;11;12;22;775
34;569;626;556;274;553;528;458;339;446;11;12;22;785
35;568;625;557;370;571;522;467;328;460;11;12;22;805
36;568;625;557;179;525;542;469;330;461;11;12;22;815
37;568;625;557;297;553;525;469;331;461;11;12;22;845
38;568;625;557;271;550;552;470;346;464;11;12;22;855
39;568;624;557;243;543;534;465;347;455;11;12;22;875
40;568;623;556;195;543;530;459;341;439;11;12;22;895
41;568;624;558;209;533;516;455;341;438;11;12;22;925
42;568;624;557;238;529;525;454;341;438;11;12;22;935
43;568;623;557;254;527;534;454;342;438;11;12;22;965
44;569;623;557;265;534;530;455;342;438;11;12;22;975
45;568;624;557;266;535;532;456;342;437;11;12;22;995
46;568;623;557;264;532;539;456;343;437;11;12;23;025
47;568;623;557;272;539;535;457;343;437;11;12;23;045
48;568;624;557;264;539;540;457;342;438;11;12;23;055
49;568;623;557;265;539;538;457;343;437;11;12;23;085
50;567;623;557;266;541;537;457;343;437;11;12;23;095
51;568;625;556;266;542;536;457;343;438;11;12;23;115
52;568;623;556;267;540;535;457;343;437;11;12;23;145
53;569;623;557;263;540;534;457;343;438;11;12;23;165
54;568;624;557;270;543;534;457;343;437;11;12;23;175
55;567;623;556;264;544;538;457;343;437;11;12;23;205
56;568;625;556;265;541;538;457;343;437;11;12;23;225
57;568;624;556;272;538;536;457;343;438;11;12;23;235
58;568;623;556;267;538;539;457;343;437;11;12;23;265
59;568;624;556;268;540;534;457;344;437;11;12;23;285
60;569;623;556;267;541;537;457;343;438;11;12;23;295
61;569;623;557;262;541;538;457;343;437;11;12;23;325
62;569;624;556;272;538;536;457;343;437;11;12;23;335
63;568;624;557;267;543;534;457;343;438;11;12;23;355
64;568;623;557;267;541;536;457;343;438;11;12;23;385
65;568;624;557;266;541;536;457;343;438;11;12;23;395
66;568;624;556;266;538;538;457;343;438;11;12;23;425
67;568;623;557;269;543;536;457;343;438;11;12;23;445
68;568;625;556;265;542;535;457;343;437;11;12;23;465
69;568;624;557;268;541;536;457;343;437;11;12;23;485
70;568;623;557;265;538;536;457;343;438;11;12;23;505
71;568;623;556;268;542;536;457;343;437;11;12;23;525
72;567;624;557;269;539;535;457;343;437;11;12;23;535
73;568;623;556;269;538;534;457;343;438;11;12;23;565
74;568;624;556;264;542;533;457;343;438;11;12;23;585
75;567;623;556;268;542;535;457;343;438;11;12;23;605
76;568;624;556;267;538;537;457;343;438;11;12;23;625
77;568;623;556;263;542;536;457;343;438;11;12;23;645
78;569;623;557;267;545;536;457;343;437;11;12;23;655
79;568;624;557;270;543;536;457;343;437;11;12;23;685
80;567;624;557;268;541;535;457;343;437;11;12;23;705
81;567;623;556;263;539;535;457;343;438;11;12;23;725
82;568;624;556;265;544;538;457;343;437;11;12;23;745
83;568;624;557;266;542;538;457;342;437;11;12;23;765
84;568;623;556;269;538;535;457;343;438;11;12;23;785
85;567;623;556;267;542;536;457;343;437;11;12;23;805
86;568;623;556;268;542;538;457;343;438;11;12;23;825
87;567;623;557;268;543;534;457;343;437;11;12;23;845
88;567;623;556;269;539;538;457;343;437;11;12;23;865
89;568;623;557;268;538;539;457;343;438;11;12;23;875
90;568;624;557;268;539;536;457;343;438;11;12;23;895
91;568;624;556;264;541;536;457;343;437;11;12;23;925
92;568;624;556;269;543;535;457;343;438;11;12;23;935
93;569;624;557;265;541;535;457;343;438;11;12;23;955
94;569;624;556;270;540;537;457;343;437;11;12;23;985
95;568;624;557;270;540;535;457;343;437;11;12;23;995
96;568;624;557;263;540;534;457;343;437;11;12;24;035
97;567;623;556;269;541;531;457;343;437;11;12;24;045
98;568;623;557;266;541;535;457;343;437;11;12;24;065
99;567;623;557;268;543;532;457;343;438;11;12;24;075
100;567;623;556;262;542;540;457;342;438;11;12;24;095
101;568;623;556;265;539;535;457;342;438;11;12;24;115
102;567;623;557;266;539;535;457;342;438;11;12;24;145
103;568;623;556;265;540;534;457;342;438;11;12;24;155
104;568;623;557;262;537;537;457;342;438;11;12;24;175
105;567;623;556;267;541;536;457;343;438;11;12;24;195
106;568;623;556;269;543;539;457;343;438;11;12;24;215
107;567;623;557;267;543;535;457;342;438;11;12;24;235
108;567;623;557;265;543;537;457;342;438;11;12;24;265
109;568;623;556;268;541;537;457;343;438;11;12;24;285
110;567;623;556;271;539;535;457;342;438;11;12;24;305
111;567;623;557;269;541;533;457;343;438;11;12;24;315
112;566;623;557;268;541;536;457;343;438;11;12;24;335
113;568;623;557;263;543;539;457;343;437;11;12;24;365
114;568;623;557;269;541;536;457;343;438;11;12;24;375
115;567;623;557;270;543;535;457;343;437;11;12;24;395
116;568;623;557;270;541;537;457;343;438;11;12;24;425
117;567;623;557;266;542;534;457;343;437;11;12;24;445
118;567;623;556;266;541;536;457;344;438;11;12;24;465
119;568;623;557;265;543;534;457;343;438;11;12;24;485
120;568;623;557;266;539;536;457;344;438;11;12;24;505
121;568;623;557;265;540;534;457;343;437;11;12;24;525
122;567;624;556;266;541;535;457;343;438;11;12;24;535
123;567;624;556;270;541;536;457;343;438;11;12;24;555
124;568;625;557;270;541;534;457;343;438;11;12;24;585
125;568;623;556;266;546;534;458;342;437;11;12;24;605
126;568;625;556;266;541;537;458;343;438;11;12;24;615
127;568;625;557;268;541;536;458;342;438;11;12;24;635
128;568;624;557;267;538;537;458;343;438;11;12;24;655
129;567;623;557;269;540;537;458;343;437;11;12;24;685
130;568;624;556;263;539;536;458;342;437;11;12;24;705
131;568;623;556;265;539;534;458;342;438;11;12;24;725
132;567;623;556;267;542;538;458;343;438;11;12;24;745
133;568;625;557;268;540;536;458;343;438;11;12;24;755
134;567;623;557;263;538;536;458;343;438;11;12;24;785
135;568;624;557;268;538;536;457;343;437;11;12;24;805
136;568;623;557;263;539;534;458;343;438;11;12;24;825
137;567;625;556;271;540;538;457;343;438;11;12;24;845
138;567;624;557;264;541;534;457;343;438;11;12;24;855
139;568;624;556;263;543;536;457;343;437;11;12;24;875
140;567;624;556;265;539;538;457;342;438;11;12;24;905
141;568;624;556;270;541;538;457;343;437;11;12;24;915
142;568;623;557;269;539;533;457;343;438;11;12;24;945
143;568;624;556;260;539;538;457;342;438;11;12;24;955
144;568;624;557;270;541;534;457;343;438;11;12;24;975
145;567;623;557;268;542;538;457;342;438;11;12;25;005
146;568;624;556;265;539;538;457;343;438;11;12;25;025
147;571;624;557;267;537;537;458;344;437;11;12;25;035
148;568;624;557;270;540;534;457;343;438;11;12;25;065
149;568;624;557;266;538;537;457;342;438;11;12;25;075
150;568;625;557;267;541;534;457;343;438;11;12;25;095
151;568;624;556;269;540;535;457;342;437;11;12;25;125
152;568;624;557;265;543;537;457;343;438;11;12;25;145
153;568;625;557;269;543;536;457;343;438;11;12;25;155
154;568;623;556;266;543;539;457;343;437;11;12;25;185
155;568;623;557;268;541;537;457;342;438;11;12;25;205
156;568;624;556;270;542;536;457;342;438;11;12;25;215
157;567;623;556;267;538;538;457;343;438;11;12;25;245
158;568;624;556;269;539;536;457;343;438;11;12;25;255
159;568;623;557;273;543;537;457;342;438;11;12;25;285
160;568;624;557;264;540;536;457;343;437;11;12;25;305
161;567;623;556;268;540;536;457;344;437;11;12;25;315
162;567;623;557;265;540;537;457;343;438;11;12;25;345
163;569;625;557;266;541;536;457;343;437;11;12;25;355
164;568;623;557;265;542;538;457;342;438;11;12;25;385
165;568;624;556;269;539;538;458;343;438;11;12;25;405
166;568;624;557;265;540;535;457;342;437;11;12;25;415
167;568;623;556;266;538;536;457;343;438;11;12;25;445
168;568;625;556;268;540;537;457;343;437;11;12;25;465
169;568;624;557;265;542;536;457;342;437;11;12;25;475
170;568;624;558;266;539;538;457;343;438;11;12;25;505
171;568;624;557;263;542;537;457;343;438;11;12;25;515
172;567;624;557;266;538;537;457;344;438;11;12;25;545
173;567;623;557;266;539;538;457;343;438;11;12;25;565
174;568;625;557;263;542;538;457;342;438;11;12;25;585
175;568;624;556;264;541;537;457;344;437;11;12;25;605
176;567;624;556;270;538;535;457;342;437;11;12;25;625
177;568;625;556;267;539;535;457;343;438;11;12;25;645
178;568;624;555;265;542;538;458;343;437;11;12;25;655
179;567;623;556;266;540;534;457;343;438;11;12;25;685
180;568;624;557;264;541;538;457;343;437;11;12;25;705
181;568;624;557;266;545;536;457;343;438;11;12;25;715
182;568;623;557;267;541;535;457;342;437;11;12;25;745
183;568;623;556;264;546;536;457;343;437;11;12;25;765
184;569;624;557;272;537;534;457;343;438;11;12;25;775
185;567;623;556;264;537;537;457;342;438;11;12;25;805
186;568;624;556;264;541;537;458;343;437;11;12;25;825
187;568;624;557;267;543;534;457;343;438;11;12;25;835
188;568;623;557;266;542;534;457;343;438;11;12;25;865
189;568;624;556;270;541;539;457;343;437;11;12;25;885
190;568;624;557;266;540;536;457;342;437;11;12;25;905
191;567;623;556;265;538;535;457;342;438;11;12;25;925
192;568;624;556;268;544;534;457;343;438;11;12;25;945
193;568;625;556;265;541;537;457;343;438;11;12;25;965
194;568;624;557;263;541;536;457;342;438;11;12;25;985
195;568;624;556;269;543;536;457;342;438;11;12;26;005
196;568;624;556;264;537;534;457;343;438;11;12;26;025
197;568;624;557;268;541;535;457;342;438;11;12;26;045
198;568;624;556;261;540;538;457;343;438;11;12;26;065
199;568;624;556;270;542;535;457;342;438;11;12;26;085
200;568;624;557;267;539;538;458;343;438;11;12;26;105
201;568;624;557;265;539;534;457;342;438;11;12;26;125
202;568;624;557;263;541;536;457;343;438;11;12;26;145
203;568;624;557;269;539;538;457;342;438;11;12;26;155
204;566;624;557;269;541;536;457;343;438;11;12;26;185
205;568;624;556;270;536;538;457;343;438;11;12;26;195
206;568;624;556;267;541;536;457;343;438;11;12;26;215
207;568;624;557;266;541;533;457;343;438;11;12;26;245
208;568;625;556;266;542;534;457;343;437;11;12;26;265
209;568;625;556;267;540;536;457;343;437;11;12;26;285
210;568;625;556;269;544;537;457;342;437;11;12;26;315
211;569;624;557;265;540;537;457;342;438;11;12;26;325
212;568;624;556;269;543;538;457;343;437;11;12;26;345
213;567;623;556;265;543;537;457;343;438;11;12;26;355
214;567;623;557;269;539;534;458;342;438;11;12;26;375
215;568;623;557;267;543;532;457;343;438;11;12;26;405
216;568;623;555;268;539;537;457;343;438;11;12;26;425
217;567;623;556;268;543;537;457;343;438;11;12;26;445
218;568;623;557;268;541;534;457;343;438;11;12;26;465
219;568;623;557;264;539;536;457;342;437;11;12;26;485
220;567;623;556;269;541;537;457;343;438;11;12;26;505
221;568;623;557;269;541;536;457;343;438;11;12;26;515
222;568;625;556;265;541;536;457;343;438;11;12;26;535
223;568;624;556;265;540;536;457;343;438;11;12;26;565
224;567;624;556;265;543;534;457;343;437;11;12;26;595
225;567;624;556;267;543;536;457;343;438;11;12;26;605
226;568;624;556;267;542;535;458;343;438;11;12;26;625
227;567;623;557;267;543;538;458;343;437;11;12;26;645
228;567;623;556;269;542;535;458;343;438;11;12;26;665
229;569;623;556;263;541;535;458;342;438;11;12;26;685
230;568;624;556;266;540;536;458;343;438;11;12;26;695
231;568;624;556;266;540;536;458;343;438;11;12;26;715
232;568;624;556;261;540;536;458;343;438;11;12;26;735
233;567;624;556;266;539;536;458;343;438;11;12;26;755
234;569;624;556;268;543;534;458;343;438;11;12;26;785
235;568;623;557;268;542;536;458;343;438;11;12;26;805
236;568;625;556;270;543;537;458;342;437;11;12;26;825
237;568;623;556;265;541;536;458;343;438;11;12;26;845
238;568;624;556;266;542;534;458;342;437;11;12;26;865
239;567;624;556;267;543;540;457;343;438;11;12;26;885
240;568;623;556;267;543;536;458;343;438;11;12;26;905
241;568;624;556;267;543;536;458;342;437;11;12;26;925
