%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


27960;595;612;594;517;541;787;458;338;437;11;21;41;358
27961;596;611;593;521;545;790;457;337;437;11;21;41;378
27962;595;612;593;520;541;784;458;337;437;11;21;41;398
27963;596;611;593;518;541;785;457;337;437;11;21;41;408
27964;595;611;593;517;540;787;457;337;437;11;21;41;428
27965;595;611;592;517;541;790;457;338;437;11;21;41;458
27966;596;612;593;517;539;787;457;338;437;11;21;41;478
27967;594;612;594;517;543;784;457;338;437;11;21;41;498
27968;595;612;593;518;540;786;457;338;437;11;21;41;518
27969;595;612;594;518;543;784;457;338;437;11;21;41;538
27970;595;612;594;517;541;788;457;338;437;11;21;41;558
27971;595;611;593;518;539;786;457;338;437;11;21;41;578
27972;595;611;594;514;543;787;457;338;437;11;21;41;598
27973;595;611;594;517;541;786;457;337;437;11;21;41;618
27974;596;611;594;516;540;787;457;338;437;11;21;41;638
27975;595;611;593;519;541;784;457;338;437;11;21;41;658
27976;595;611;593;515;539;788;457;337;437;11;21;41;678
27977;595;611;594;513;543;786;457;338;437;11;21;41;698
27978;595;611;594;516;541;784;457;338;437;11;21;41;718
27979;595;611;594;518;539;787;457;338;437;11;21;41;738
27980;596;611;594;517;541;783;457;337;437;11;21;41;758
27981;595;611;594;516;542;787;457;338;437;11;21;41;778
27982;595;611;592;517;542;790;457;338;437;11;21;41;798
27983;595;612;594;515;541;786;457;338;437;11;21;41;818
27984;595;611;594;517;541;788;457;338;437;11;21;41;838
27985;595;611;592;516;541;790;457;338;438;11;21;41;858
27986;594;611;593;513;545;788;457;337;437;11;21;41;878
27987;595;611;593;519;542;784;457;338;437;11;21;41;898
27988;595;611;593;515;544;787;457;337;437;11;21;41;918
27989;596;612;592;516;538;786;457;338;437;11;21;41;938
27990;595;611;593;513;541;786;457;339;437;11;21;41;958
27991;595;611;593;517;541;787;457;338;437;11;21;41;978
27992;595;611;592;516;539;786;457;338;437;11;21;41;988
27993;595;611;592;517;543;791;457;338;437;11;21;42;008
27994;595;612;593;519;541;787;457;338;437;11;21;42;038
27995;595;611;592;515;541;790;457;338;437;11;21;42;058
27996;594;611;592;517;544;787;457;338;437;11;21;42;078
27997;594;611;592;518;541;790;458;338;437;11;21;42;098
27998;594;611;592;513;542;784;457;338;437;11;21;42;118
27999;594;611;593;516;539;787;458;338;437;11;21;42;148
28000;595;611;593;529;540;782;457;337;437;11;21;42;168
28001;595;612;593;512;542;790;457;337;437;11;21;42;178
28002;595;611;593;529;539;819;457;328;436;11;21;42;198
28003;595;610;593;506;538;818;457;316;435;11;21;42;208
28004;596;609;593;517;544;812;457;305;435;11;21;42;228
28005;597;610;593;544;547;804;457;297;435;11;21;42;258
28006;597;610;593;552;540;786;457;292;437;11;21;42;278
28007;598;609;594;566;531;794;458;288;441;11;21;42;298
28008;600;611;594;572;534;790;458;282;444;11;21;42;318
28009;601;610;593;573;542;792;459;276;447;11;21;42;338
28010;603;610;594;565;555;785;459;270;446;11;21;42;358
28011;604;609;594;567;562;786;458;265;444;11;21;42;378
28012;606;610;595;582;555;780;459;261;442;11;21;42;398
28013;607;609;594;592;545;775;460;257;443;11;21;42;418
28014;609;609;593;611;543;762;461;254;447;11;21;42;438
28015;611;609;594;613;544;760;462;249;449;11;21;42;458
28016;613;609;593;618;554;752;462;247;450;11;21;42;478
28017;614;607;591;624;557;744;464;246;449;11;21;42;498
28018;616;608;591;635;558;739;466;246;445;11;21;42;518
28019;618;607;590;647;543;728;464;245;448;11;21;42;538
28020;620;607;590;661;534;722;463;244;450;11;21;42;558
28021;621;608;589;681;537;696;465;244;448;11;21;42;578
28022;622;607;588;690;534;690;465;246;441;11;21;42;598
28023;623;607;586;698;539;677;460;251;438;11;21;42;618
28024;626;607;586;707;536;667;450;252;434;11;21;42;628
28025;626;606;585;708;521;678;444;251;432;11;21;42;658
28026;628;607;583;713;520;675;445;256;431;11;21;42;668
28027;627;606;583;725;518;662;445;266;429;11;21;42;698
28028;628;606;582;743;533;654;441;281;428;11;21;42;718
28029;628;607;580;749;531;648;435;295;430;11;21;42;738
28030;628;607;580;753;533;640;434;306;429;11;21;42;758
28031;628;607;580;741;536;638;437;310;432;11;21;42;778
28032;628;607;580;746;547;636;444;310;435;11;21;42;788
28033;629;608;580;749;549;619;451;311;435;11;21;42;818
28034;629;607;579;757;547;601;457;311;436;11;21;42;838
28035;629;607;579;761;543;596;463;310;438;11;21;42;858
28036;630;607;580;750;540;591;464;308;438;11;21;42;878
28037;630;607;578;751;540;588;460;303;436;11;21;42;898
28038;630;607;578;755;545;590;455;300;434;11;21;42;918
28039;630;607;578;755;549;594;451;298;433;11;21;42;938
28040;631;607;577;763;544;584;452;299;435;11;21;42;958
28041;632;607;577;771;544;578;455;302;439;11;21;42;968
28042;630;607;576;764;547;570;461;304;439;11;21;42;998
28043;631;607;576;753;546;571;465;302;439;11;21;43;018
28044;631;608;575;759;542;562;463;298;438;11;21;43;038
28045;631;607;575;755;537;556;462;294;437;11;21;43;058
28046;631;608;573;759;545;535;464;292;439;11;21;43;078
28047;632;608;573;765;547;514;468;291;438;11;21;43;098
28048;632;608;573;762;553;512;473;290;437;11;21;43;118
28049;632;607;572;1009;349;446;481;339;413;11;21;43;138
28050;632;607;572;821;502;550;467;337;429;11;21;43;148
28051;632;608;572;764;540;502;460;338;437;11;21;43;178
28052;631;607;572;777;551;528;457;339;435;11;21;43;198
28053;632;607;572;761;555;528;456;339;435;11;21;43;218
28054;632;608;572;773;541;528;456;339;438;11;21;43;238
28055;632;607;571;766;546;533;457;339;438;11;21;43;258
28056;632;607;572;774;547;519;455;339;437;11;21;43;278
28057;632;608;571;765;547;518;451;338;435;11;21;43;298
28058;632;607;571;773;545;530;449;338;435;11;21;43;308
28059;632;607;572;766;542;549;450;338;436;11;21;43;338
28060;632;607;572;767;541;540;455;338;437;11;21;43;358
28061;632;607;571;771;546;534;456;338;436;11;21;43;378
28062;632;607;572;757;549;534;457;338;437;11;21;43;398
28063;632;607;571;774;541;534;457;339;436;11;21;43;418
28064;632;607;571;768;545;533;457;338;436;11;21;43;428
28065;632;608;571;767;541;530;457;338;436;11;21;43;458
28066;633;607;572;773;543;530;457;338;437;11;21;43;478
28067;632;608;571;773;545;532;457;338;436;11;21;43;498
28068;632;608;572;768;541;534;458;338;437;11;21;43;518
28069;632;608;572;764;541;530;458;338;436;11;21;43;538
28070;633;608;572;766;543;532;458;338;437;11;21;43;558
28071;632;607;572;768;546;535;457;338;437;11;21;43;568
28072;632;607;572;770;541;531;458;338;437;11;21;43;598
28073;632;608;572;765;544;530;457;338;437;11;21;43;618
28074;632;608;572;771;538;532;457;339;437;11;21;43;638
28075;632;608;572;768;542;530;457;338;437;11;21;43;658
28076;632;607;572;769;543;530;457;338;437;11;21;43;678
28077;632;607;572;769;542;534;457;338;437;11;21;43;698
28078;632;607;572;770;543;535;457;339;437;11;21;43;718
28079;633;607;572;768;538;536;457;339;437;11;21;43;738
28080;632;607;573;769;542;530;458;338;437;11;21;43;758
28081;632;608;573;769;541;530;457;338;437;11;21;43;778
28082;633;608;571;768;544;536;457;338;437;11;21;43;798
28083;632;608;572;767;545;527;457;338;437;11;21;43;818
28084;633;608;572;769;541;534;458;339;437;11;21;43;828
28085;632;607;572;767;543;530;458;338;437;11;21;43;848
28086;633;607;572;765;539;533;457;339;437;11;21;43;868
28087;632;607;571;763;538;530;458;339;437;11;21;43;898
28088;632;608;571;764;541;532;457;339;437;11;21;43;918
28089;632;607;572;768;542;531;457;338;437;11;21;43;938
28090;632;607;572;769;541;534;458;339;437;11;21;43;958
28091;632;607;571;765;541;530;457;339;436;11;21;43;978
28092;632;607;572;773;543;534;458;339;437;11;21;43;988
28093;633;607;571;766;541;534;457;339;437;11;21;44;008
28094;632;608;572;765;541;531;457;339;437;11;21;44;028
28095;632;608;572;767;538;529;457;339;437;11;21;44;048
28096;632;607;572;767;537;533;457;339;437;11;21;44;068
28097;633;607;572;769;539;532;458;339;437;11;21;44;088
28098;632;607;571;769;543;535;457;339;437;11;21;44;118
28099;633;607;571;767;540;532;458;338;437;11;21;44;138
28100;632;607;572;769;543;532;457;339;437;11;21;44;148
28101;632;607;571;767;541;531;457;339;437;11;21;44;168
28102;633;607;572;769;541;532;457;339;437;11;21;44;188
28103;632;608;572;769;539;529;457;339;437;11;21;44;208
28104;632;607;571;767;540;531;457;339;437;11;21;44;228
28105;632;608;571;768;540;532;457;339;437;11;21;44;248
28106;633;607;572;771;542;532;457;339;437;11;21;44;268
28107;632;607;571;768;543;530;458;339;437;11;21;44;288
28108;632;607;571;769;539;534;458;339;437;11;21;44;318
28109;632;607;571;769;542;528;457;339;437;11;21;44;338
28110;633;607;572;768;543;530;458;339;437;11;21;44;358
28111;633;607;572;769;544;531;457;339;437;11;21;44;378
28112;633;608;572;771;539;534;457;339;437;11;21;44;398
28113;633;607;572;768;541;534;457;338;437;11;21;44;418
28114;632;608;572;768;541;533;457;339;436;11;21;44;438
28115;632;608;572;767;540;534;457;338;438;11;21;44;458
28116;632;608;571;769;542;530;457;339;437;11;21;44;478
28117;632;607;572;765;541;532;457;338;436;11;21;44;498
28118;633;607;572;769;541;529;457;338;438;11;21;44;518
28119;632;607;571;768;539;533;457;338;438;11;21;44;538
28120;632;607;572;769;537;532;457;339;436;11;21;44;558
28121;632;607;572;769;536;531;457;339;437;11;21;44;578
28122;631;607;571;769;539;532;457;339;437;11;21;44;598
28123;633;608;572;770;541;530;457;339;436;11;21;44;618
28124;632;607;572;765;542;532;457;338;437;11;21;44;638
28125;632;607;572;769;542;531;457;338;437;11;21;44;648
28126;632;608;573;766;540;531;457;338;436;11;21;44;678
28127;632;607;572;769;541;531;457;338;437;11;21;44;698
28128;633;607;572;769;543;536;457;338;437;11;21;44;718
28129;632;607;572;767;542;533;457;338;437;11;21;44;738
28130;632;607;572;769;539;532;457;338;437;11;21;44;758
28131;633;607;572;770;538;531;457;338;437;11;21;44;778
28132;632;607;572;768;541;531;457;338;437;11;21;44;798
28133;633;609;572;770;541;534;457;338;437;11;21;44;818
28134;632;608;572;769;539;530;457;339;437;11;21;44;838
28135;633;607;572;767;541;531;457;338;437;11;21;44;858
28136;632;608;572;768;540;532;457;338;437;11;21;44;878
28137;632;608;571;766;540;533;457;338;436;11;21;44;898
28138;633;608;572;770;540;533;458;338;437;11;21;44;918
28139;632;608;572;770;542;530;457;339;437;11;21;44;938
28140;632;607;572;769;545;533;457;338;437;11;21;44;958
28141;632;608;572;766;540;530;458;339;437;11;21;44;978
28142;632;607;572;770;538;530;457;338;437;11;21;44;988
28143;629;607;572;767;541;534;456;338;437;11;21;45;018
28144;633;607;572;769;544;532;457;339;437;11;21;45;038
28145;632;608;572;767;540;531;457;338;437;11;21;45;048
28146;633;608;572;767;546;531;456;338;437;11;21;45;078
28147;632;607;571;771;539;530;456;338;437;11;21;45;098
28148;633;608;572;767;543;531;457;338;437;11;21;45;118
28149;632;608;572;767;543;531;456;339;437;11;21;45;138
28150;632;607;572;771;544;534;457;339;437;11;21;45;158
28151;633;608;571;767;547;532;457;338;437;11;21;45;178
28152;632;607;572;768;539;530;456;338;437;11;21;45;198
28153;632;607;572;770;543;531;457;338;437;11;21;45;218
28154;632;608;572;768;544;530;457;338;437;11;21;45;228
28155;633;608;572;768;543;530;457;339;436;11;21;45;258
28156;633;607;572;768;539;531;456;339;437;11;21;45;278
28157;632;608;572;767;541;533;457;339;437;11;21;45;298
28158;633;608;572;767;540;532;456;338;437;11;21;45;318
28159;632;608;571;766;541;534;456;338;437;11;21;45;338
28160;632;608;572;770;544;535;457;339;437;11;21;45;358
28161;632;608;572;769;541;533;457;339;436;11;21;45;378
28162;632;608;572;767;542;533;457;338;437;11;21;45;398
28163;632;608;571;771;541;532;457;338;437;11;21;45;408
28164;633;608;572;767;542;531;457;339;437;11;21;45;438
28165;632;608;572;765;541;534;457;339;437;11;21;45;458
28166;633;607;571;768;542;534;457;338;437;11;21;45;468
28167;632;608;572;768;542;528;457;338;437;11;21;45;498
28168;633;608;572;771;542;532;457;338;437;11;21;45;518
28169;632;607;571;771;543;526;457;338;437;11;21;45;538
28170;632;608;572;767;541;532;457;338;437;11;21;45;558
28171;632;607;572;768;540;530;457;338;437;11;21;45;578
28172;632;608;572;766;544;528;457;338;437;11;21;45;598
28173;632;607;572;767;543;534;457;339;436;11;21;45;618
28174;632;607;572;769;543;533;457;339;437;11;21;45;638
28175;632;608;572;766;541;533;457;339;437;11;21;45;658
28176;632;608;572;765;543;532;457;339;437;11;21;45;678
28177;632;608;572;769;542;532;457;339;437;11;21;45;698
28178;632;607;572;767;544;534;457;339;437;11;21;45;718
28179;632;608;572;766;546;535;457;339;437;11;21;45;738
28180;633;608;572;770;539;531;457;339;437;11;21;45;758
28181;631;608;572;771;544;532;457;339;436;11;21;45;778
28182;632;608;572;769;542;533;457;338;437;11;21;45;798
28183;632;607;572;771;544;529;457;339;436;11;21;45;818
28184;634;607;572;769;540;531;457;339;436;11;21;45;838
28185;633;607;572;766;544;535;457;339;437;11;21;45;858
28186;633;608;572;770;541;532;457;339;437;11;21;45;878
28187;632;607;572;766;543;533;457;339;436;11;21;45;898
28188;632;608;572;770;542;531;457;339;437;11;21;45;918
28189;632;607;572;769;541;534;457;339;437;11;21;45;938
28190;632;609;572;769;540;533;457;339;436;11;21;45;958
28191;632;609;572;769;537;531;457;339;437;11;21;45;988
28192;632;608;571;765;541;534;457;339;437;11;21;46;008
28193;632;608;572;767;543;530;457;338;437;11;21;46;018
28194;632;607;572;767;538;532;457;339;437;11;21;46;038
28195;632;607;572;771;540;531;457;338;437;11;21;46;058
28196;633;607;571;767;536;532;457;339;437;11;21;46;078
28197;632;608;572;770;541;534;457;338;437;11;21;46;098
28198;633;608;572;770;542;534;457;338;437;11;21;46;118
28199;633;608;572;770;539;534;457;338;437;11;21;46;138
28200;632;607;571;769;541;533;457;339;437;11;21;46;158
28201;633;608;571;770;541;532;457;339;437;11;21;46;168
28202;632;608;572;768;540;534;457;339;437;11;21;46;198
28203;632;608;571;769;537;532;457;338;436;11;21;46;218
28204;633;608;572;767;540;535;457;339;436;11;21;46;238
28205;633;607;571;769;539;534;457;339;437;11;21;46;258
28206;632;607;571;768;543;531;457;339;437;11;21;46;278
28207;633;608;571;769;539;533;457;339;437;11;21;46;298
28208;633;608;571;769;541;530;457;339;437;11;21;46;318
28209;632;608;571;774;540;533;457;339;436;11;21;46;338
28210;632;607;572;767;538;530;457;339;436;11;21;46;358
28211;632;607;572;768;540;532;457;338;437;11;21;46;378
28212;632;608;572;767;543;534;457;338;436;11;21;46;398
28213;633;608;572;768;540;535;457;339;437;11;21;46;418
28214;632;608;571;765;542;532;457;339;437;11;21;46;438
28215;633;607;571;769;542;531;457;339;437;11;21;46;458
28216;633;608;571;771;539;532;457;339;436;11;21;46;478
28217;632;608;571;769;543;534;457;339;437;11;21;46;498
28218;632;607;571;767;542;535;457;338;437;11;21;46;518
28219;632;608;572;770;541;533;457;339;436;11;21;46;538
28220;632;607;571;769;541;536;457;339;436;11;21;46;558
28221;633;607;572;771;542;531;457;339;437;11;21;46;578
28222;632;607;572;766;539;534;457;338;436;11;21;46;598
28223;633;607;571;771;542;536;457;339;437;11;21;46;618
28224;632;607;571;767;542;532;457;339;436;11;21;46;638
28225;632;608;572;770;542;533;457;339;437;11;21;46;658
28226;632;607;572;767;541;530;457;339;437;11;21;46;678
28227;634;607;571;767;538;534;457;339;437;11;21;46;698
28228;632;608;572;769;546;534;457;339;437;11;21;46;718
28229;632;608;571;767;543;532;457;338;437;11;21;46;738
28230;632;608;572;765;541;535;457;339;436;11;21;46;758
28231;632;608;572;768;543;531;457;339;436;11;21;46;778
28232;632;607;571;768;546;535;457;338;437;11;21;46;798
28233;632;607;572;767;542;533;457;339;436;11;21;46;818
28234;633;607;572;767;542;534;457;339;437;11;21;46;838
28235;633;608;572;769;543;532;457;339;437;11;21;46;858
28236;632;608;573;769;543;533;457;339;437;11;21;46;878
28237;632;608;572;770;540;530;457;339;437;11;21;46;898
28238;633;608;571;766;540;533;457;339;437;11;21;46;918
28239;632;607;572;768;543;532;457;339;436;11;21;46;938
28240;633;607;572;768;543;530;457;339;437;11;21;46;958
28241;632;607;572;770;541;530;457;338;437;11;21;46;978
28242;633;606;572;770;543;535;457;339;437;11;21;46;998
28243;632;607;572;767;542;532;457;339;437;11;21;47;018
28244;632;607;572;769;540;534;457;339;437;11;21;47;038
28245;632;606;572;766;542;536;457;339;437;11;21;47;058
28246;633;608;572;769;540;532;457;339;437;11;21;47;078
28247;632;608;571;767;541;533;457;338;437;11;21;47;098
28248;633;607;572;769;541;533;457;338;436;11;21;47;118
28249;632;608;572;769;541;534;457;339;437;11;21;47;138
28250;633;607;571;769;543;532;457;339;437;11;21;47;158
28251;632;607;572;769;543;532;457;339;436;11;21;47;178
28252;633;608;572;767;540;531;457;339;437;11;21;47;198
28253;634;608;572;771;543;531;457;339;437;11;21;47;218
28254;632;608;571;765;540;532;457;338;436;11;21;47;238
28255;633;607;572;767;543;532;457;339;437;11;21;47;268
28256;632;608;571;767;540;532;457;339;436;11;21;47;278
28257;632;607;572;769;542;533;457;339;437;11;21;47;298
28258;633;607;572;768;541;534;457;339;436;11;21;47;318
28259;633;607;571;768;541;534;457;338;437;11;21;47;338
28260;632;607;572;770;541;530;457;339;437;11;21;47;358
28261;633;607;572;769;538;532;457;339;436;11;21;47;378
28262;633;608;571;769;543;532;457;339;437;11;21;47;398
28263;632;608;572;769;543;530;457;339;437;11;21;47;408
28264;633;607;571;768;547;533;457;338;437;11;21;47;438
28265;632;608;571;768;539;532;457;338;437;11;21;47;458
28266;632;607;572;765;542;531;457;339;437;11;21;47;478
28267;632;607;572;765;542;532;457;339;437;11;21;47;498
28268;632;608;572;770;539;532;457;338;437;11;21;47;518
28269;632;608;572;771;538;530;457;338;437;11;21;47;538
28270;633;608;571;769;542;535;457;338;437;11;21;47;548
28271;633;608;572;769;541;531;457;339;436;11;21;47;578
28272;633;608;572;768;545;532;457;339;437;11;21;47;598
28273;632;607;571;765;541;537;457;338;437;11;21;47;608
28274;633;608;572;771;543;532;457;339;436;11;21;47;638
28275;632;608;572;772;543;531;457;339;437;11;21;47;658
28276;632;607;571;765;540;534;457;338;437;11;21;47;678
28277;632;607;572;767;540;532;457;338;437;11;21;47;698
28278;632;607;572;770;541;532;457;339;437;11;21;47;718
28279;632;607;572;767;543;534;457;338;437;11;21;47;738
28280;632;608;572;769;541;533;457;339;437;11;21;47;758
28281;632;607;572;768;541;532;457;339;437;11;21;47;778
28282;632;608;572;769;540;532;457;339;437;11;21;47;798
28283;632;608;572;767;544;528;457;339;437;11;21;47;818
28284;632;609;572;768;540;530;457;339;437;11;21;47;838
28285;632;608;572;769;541;533;457;338;438;11;21;47;858
28286;632;607;572;768;541;531;457;339;437;11;21;47;878
28287;632;607;571;768;539;529;457;339;437;11;21;47;898
28288;632;607;572;771;541;530;456;339;437;11;21;47;918
28289;632;607;571;766;541;530;456;339;437;11;21;47;938
28290;632;607;571;768;539;532;456;339;437;11;21;47;958
28291;632;608;572;767;542;533;457;339;437;11;21;47;978
28292;632;608;572;769;538;534;456;339;437;11;21;47;998
28293;632;608;572;769;543;532;457;338;437;11;21;48;028
28294;632;608;572;769;540;530;457;338;437;11;21;48;038
28295;632;607;572;768;540;534;457;339;437;11;21;48;058
28296;632;608;572;767;539;531;457;338;437;11;21;48;078
28297;632;608;572;766;540;530;457;338;437;11;21;48;098
28298;632;608;572;769;541;532;456;338;437;11;21;48;118
28299;633;608;572;768;543;530;456;339;437;11;21;48;138
28300;632;607;572;769;543;531;457;338;437;11;21;48;158
28301;633;608;572;770;541;534;457;338;437;11;21;48;178
28302;632;607;574;771;539;529;457;339;437;11;21;48;198
28303;632;608;572;769;538;531;457;339;437;11;21;48;218
28304;633;608;573;768;541;530;457;338;437;11;21;48;238
28305;632;607;572;765;541;532;457;339;437;11;21;48;258
28306;632;607;571;770;545;533;457;339;437;11;21;48;278
28307;632;607;572;769;540;533;457;339;437;11;21;48;298
28308;632;607;572;768;540;533;457;339;437;11;21;48;318
28309;632;608;572;765;539;531;457;339;437;11;21;48;338
28310;633;608;572;768;539;531;457;339;437;11;21;48;358
28311;632;608;572;770;540;534;457;338;437;11;21;48;368
28312;632;607;572;767;538;533;457;338;437;11;21;48;398
28313;632;607;572;770;543;532;457;339;437;11;21;48;418
28314;633;607;572;768;541;530;457;339;437;11;21;48;428
28315;632;607;572;769;545;532;457;339;437;11;21;48;458
28316;632;607;571;767;541;533;457;339;437;11;21;48;468
28317;632;607;572;772;543;535;457;339;437;11;21;48;488
28318;632;607;572;769;544;536;457;339;437;11;21;48;518
28319;632;607;572;767;543;533;457;338;437;11;21;48;548
28320;632;607;572;769;539;528;457;339;437;11;21;48;568
28321;632;607;571;769;540;528;457;339;437;11;21;48;578
28322;632;607;571;767;541;533;457;339;436;11;21;48;598
28323;632;607;572;767;542;533;457;339;437;11;21;48;618
28324;633;607;571;767;537;532;457;339;437;11;21;48;638
28325;633;607;571;770;541;531;457;339;437;11;21;48;658
28326;632;607;571;767;540;532;457;339;437;11;21;48;678
28327;633;607;572;767;539;529;457;339;437;11;21;48;698
28328;632;608;574;767;543;533;457;339;437;11;21;48;718
28329;632;608;572;769;541;533;457;339;437;11;21;48;738
28330;633;608;572;771;539;530;457;339;437;11;21;48;758
28331;632;608;570;765;541;534;457;339;437;11;21;48;778
28332;631;607;572;769;542;531;457;339;437;11;21;48;798
28333;634;609;571;767;543;530;457;339;437;11;21;48;818
28334;632;608;570;769;539;533;457;339;437;11;21;48;838
28335;633;608;571;769;539;532;457;339;437;11;21;48;858
28336;631;607;571;765;540;531;457;339;437;11;21;48;868
28337;632;607;571;767;541;532;457;338;437;11;21;48;898
28338;632;607;571;771;543;531;457;338;437;11;21;48;918
28339;631;607;571;767;541;536;457;338;437;11;21;48;928
28340;632;608;571;767;537;531;457;339;437;11;21;48;958
28341;632;608;571;767;540;535;457;339;437;11;21;48;978
28342;631;607;572;769;543;533;457;339;437;11;21;48;998
28343;632;608;571;765;539;534;457;339;437;11;21;49;008
28344;632;608;570;771;540;530;457;339;437;11;21;49;038
28345;632;607;571;769;542;532;457;339;437;11;21;49;058
28346;632;608;571;769;544;532;457;339;437;11;21;49;078
28347;632;608;571;766;540;531;457;339;435;11;21;49;098
28348;632;607;573;769;546;531;457;339;437;11;21;49;118
28349;632;608;572;764;538;530;457;339;437;11;21;49;138
28350;633;608;572;771;539;534;457;339;437;11;21;49;158
28351;632;607;572;769;539;534;457;339;436;11;21;49;178
28352;632;607;572;777;515;523;457;339;437;11;21;49;198
28353;632;608;571;770;543;528;457;339;437;11;21;49;218
28354;632;607;572;767;543;532;457;338;437;11;21;49;238
28355;633;608;571;769;543;530;457;339;436;11;21;49;248
28356;632;608;571;767;541;532;457;339;436;11;21;49;278
28357;632;608;572;772;546;534;457;339;437;11;21;49;298
28358;632;608;571;769;542;530;457;339;436;11;21;49;308
28359;632;607;572;768;541;532;457;339;437;11;21;49;338
28360;632;607;571;767;540;533;457;339;437;11;21;49;358
28361;633;608;572;769;545;534;457;339;437;11;21;49;368
28362;633;608;572;772;542;531;457;338;436;11;21;49;398
28363;632;607;572;767;543;532;457;338;437;11;21;49;418
28364;632;607;572;769;543;531;457;339;437;11;21;49;438
28365;632;608;572;770;541;529;457;339;436;11;21;49;458
28366;632;607;572;771;538;532;457;338;437;11;21;49;478
28367;633;607;572;769;543;533;457;339;437;11;21;49;498
28368;632;607;572;768;542;530;457;338;437;11;21;49;518
28369;632;607;571;769;541;533;457;338;437;11;21;49;538
28370;632;608;572;768;541;532;457;339;437;11;21;49;558
28371;632;608;571;771;540;533;457;339;437;11;21;49;578
28372;632;608;571;771;543;534;457;338;437;11;21;49;598
28373;632;608;572;769;542;533;457;339;437;11;21;49;618
28374;632;607;571;765;539;531;457;338;437;11;21;49;628
28375;632;607;571;769;539;534;457;339;437;11;21;49;658
28376;632;607;572;769;543;533;457;339;437;11;21;49;678
28377;632;607;572;769;540;532;457;339;437;11;21;49;698
28378;632;608;571;770;541;531;457;339;437;11;21;49;718
28379;633;607;572;767;538;535;457;339;437;11;21;49;738
28380;632;607;571;769;544;530;457;338;437;11;21;49;748
28381;632;608;571;769;540;530;457;339;437;11;21;49;778
28382;633;608;571;767;541;534;457;339;437;11;21;49;798
28383;632;607;572;771;541;533;457;339;437;11;21;49;818
28384;631;607;572;772;540;530;457;339;437;11;21;49;838
28385;631;607;572;771;540;530;457;339;437;11;21;49;868
28386;630;607;572;768;542;530;457;339;436;11;21;49;878
28387;632;608;573;767;542;533;457;339;436;11;21;49;898
28388;632;608;572;769;540;534;457;339;437;11;21;49;918
28389;632;608;572;767;543;533;457;339;437;11;21;49;938
28390;632;608;571;769;539;531;457;339;436;11;21;49;958
28391;631;608;572;771;543;534;457;339;437;11;21;49;978
28392;632;608;572;769;542;534;457;339;436;11;21;49;998
28393;632;608;572;769;544;532;457;339;436;11;21;50;018
28394;631;608;572;768;543;530;457;338;437;11;21;50;048
28395;632;607;571;771;543;534;457;338;436;11;21;50;058
28396;632;606;571;769;541;532;457;339;437;11;21;50;078
28397;632;607;572;769;540;533;457;339;437;11;21;50;098
28398;632;607;572;772;543;530;457;339;437;11;21;50;118
28399;632;607;571;771;538;536;457;339;436;11;21;50;138
28400;632;607;572;772;542;532;457;339;437;11;21;50;158
28401;632;607;571;769;541;530;457;339;437;11;21;50;178
28402;632;607;572;769;543;531;457;339;437;11;21;50;198
28403;632;607;571;767;541;534;457;338;436;11;21;50;218
28404;632;607;571;770;541;534;457;339;437;11;21;50;238
28405;632;608;572;768;543;532;457;339;437;11;21;50;258
28406;632;607;571;769;544;534;457;339;437;11;21;50;278
28407;632;607;571;767;541;531;457;339;436;11;21;50;298
28408;632;607;571;770;544;530;457;339;437;11;21;50;318
28409;632;607;572;767;542;530;457;339;437;11;21;50;338
28410;631;607;572;770;541;534;457;339;437;11;21;50;358
28411;632;607;572;770;541;533;457;339;437;11;21;50;378
28412;633;607;572;769;542;533;457;339;437;11;21;50;398
28413;632;607;572;768;542;534;457;339;437;11;21;50;418
28414;632;607;571;767;541;534;457;339;437;11;21;50;438
28415;632;607;571;769;544;530;457;339;437;11;21;50;458
28416;632;607;571;770;543;530;457;339;437;11;21;50;478
28417;632;607;572;765;543;532;457;339;437;11;21;50;498
28418;632;607;571;769;541;532;457;339;437;11;21;50;518
28419;632;607;572;768;540;535;457;339;437;11;21;50;538
28420;632;607;571;767;539;532;457;339;437;11;21;50;558
28421;632;607;572;770;539;533;457;339;437;11;21;50;578
28422;632;607;571;769;546;535;457;339;437;11;21;50;598
28423;632;608;571;768;539;533;457;339;437;11;21;50;618
28424;632;607;571;769;541;533;457;339;437;11;21;50;638
28425;632;607;571;772;539;534;457;339;437;11;21;50;658
28426;632;607;571;765;540;531;457;339;437;11;21;50;678
28427;632;608;572;769;543;532;457;339;437;11;21;50;698
28428;632;608;572;769;541;529;457;339;437;11;21;50;718
28429;632;608;572;767;543;530;457;339;437;11;21;50;738
28430;632;607;572;771;540;532;457;339;437;11;21;50;758
28431;632;608;572;770;544;533;457;339;437;11;21;50;778
28432;633;608;572;768;540;530;457;339;437;11;21;50;798
28433;632;607;572;767;541;535;457;339;437;11;21;50;818
28434;631;608;572;768;543;533;457;339;437;11;21;50;838
28435;632;607;572;768;540;535;457;339;437;11;21;50;858
28436;632;608;572;767;540;532;457;339;437;11;21;50;878
28437;632;607;571;768;541;533;457;339;436;11;21;50;898
28438;630;608;572;767;542;534;457;339;437;11;21;50;918
28439;631;608;572;769;541;535;457;339;437;11;21;50;938
